from,to,category,category_A,NameSpace_A,ID_A,Name_A,category_B,NameSpace_B,ID_B,Name_B,PubMed,Source,Data_Source_Relationship
PubChemCID:5656,PubChemCID:60835,Drug-Drug,Drug,PubChemCID,5656,venlafaxine,Drug,PubChemCID,60835,duloxetine,,DCDB,Unclear (Phase 4)
PubChemCID:5656,PubChemCID:65833,Drug-Drug,Drug,PubChemCID,5656,venlafaxine,Drug,PubChemCID,65833,milnacipran,,DCDB,Unclear (NO inforamtion)
PubChemCID:5656,PubChemCID:68617,Drug-Drug,Drug,PubChemCID,5656,venlafaxine,Drug,PubChemCID,68617,Sertraline,24154666,DCDB,Unclear (Phase 4)
PubChemCID:56959,PubChemCID:16157882,Drug-Drug,Drug,PubChemCID,56959,ranolazine,Drug,PubChemCID,16157882,exenatide,,DCDB,Unclear (Phase 1)
PubChemCID:56959,PubChemCID:208898,Drug-Drug,Drug,PubChemCID,56959,ranolazine,Drug,PubChemCID,208898,dronedarone,,DCDB,Unclear (Phase 2)
PubChemCID:56959,PubChemCID:2157,Drug-Drug,Drug,PubChemCID,56959,ranolazine,Drug,PubChemCID,2157,Amiodarone,,DCDB,Unclear (NO inforamtion)
PubChemCID:5702160,PubChemCID:148192,Drug-Drug,Drug,PubChemCID,5702160,Famotidine,Drug,PubChemCID,148192,atazanavir,,DCDB,Unclear (Phase 1)
PubChemCID:5702160,PubChemCID:148192,Drug-Drug,Drug,PubChemCID,5702160,Famotidine,Drug,PubChemCID,148192,atazanavir,,DCDB,Unclear (Phase 4)
PubChemCID:5702160,PubChemCID:3672,Drug-Drug,Drug,PubChemCID,5702160,Famotidine,Drug,PubChemCID,3672,Ibuprofen,,DCDB,Unclear (Phase 3)
PubChemCID:5702160,PubChemCID:4911,Drug-Drug,Drug,PubChemCID,5702160,Famotidine,Drug,PubChemCID,4911,Probenecid,8070509,DCDB,null (Clinical)
PubChemCID:5702160,PubChemCID:5282136,Drug-Drug,Drug,PubChemCID,5702160,Famotidine,Drug,PubChemCID,5282136,lafutidine,,DCDB,Unclear (Phase 3)
PubChemCID:5732,PubChemCID:208902,Drug-Drug,Drug,PubChemCID,5732,zolpidem,Drug,PubChemCID,208902,ramelteon,,DCDB,Unclear (Phase 4)
PubChemCID:5732,PubChemCID:5073,Drug-Drug,Drug,PubChemCID,5732,zolpidem,Drug,PubChemCID,5073,Risperidone,,DCDB,Unclear (Phase 4)
PubChemCID:5742832,PubChemCID:14969,Drug-Drug,Drug,PubChemCID,5742832,Aztreonam,Drug,PubChemCID,14969,Vancomycin,|21115456|21115455|20695801,DCDB,Unclear (Phase 3)
PubChemCID:5742832,PubChemCID:441300,Drug-Drug,Drug,PubChemCID,5742832,Aztreonam,Drug,PubChemCID,441300,abacavir,,DCDB,Unclear (Phase 4)
PubChemCID:5742832,PubChemCID:441401,Drug-Drug,Drug,PubChemCID,5742832,Aztreonam,Drug,PubChemCID,441401,linezolid,,DCDB,Unclear (Phase 2)
PubChemCID:5742832,PubChemCID:60825,Drug-Drug,Drug,PubChemCID,5742832,Aztreonam,Drug,PubChemCID,60825,Lamivudine,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:108150,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,108150,trabectedin,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:108150,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,108150,trabectedin,21642514|,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:108150,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,108150,trabectedin,22765965|22541893|,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:11556711,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,11556711,carfilzomib,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:11556711,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,11556711,carfilzomib,|21633906,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:11556711,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,11556711,carfilzomib,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:11556711,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,11556711,carfilzomib,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:119607,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,119607,valdecoxib,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:119828,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,119828,parecoxib,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:123619,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,123619,etoricoxib,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:134780,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,134780,3-aminophthalimidoglutarimide,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:134780,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,134780,3-aminophthalimidoglutarimide,|23243282,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:134780,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,134780,3-aminophthalimidoglutarimide,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:134780,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,134780,3-aminophthalimidoglutarimide,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:148124,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,148124,docetaxel,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:148124,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,148124,docetaxel,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:148124,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,148124,docetaxel,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:148211,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,148211,palonosetron,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:148211,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,148211,palonosetron,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:148211,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,148211,palonosetron,|22915657,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:151165,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,151165,aprepitant,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:151165,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,151165,aprepitant,,DCDB,Unclear (Phase 0)
PubChemCID:5743,PubChemCID:151165,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,151165,aprepitant,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:151165,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,151165,aprepitant,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:151165,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,151165,aprepitant,|22915657,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:151165,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,151165,aprepitant,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:152946,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,152946,moxifloxacin,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:152946,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,152946,moxifloxacin,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:16078,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,16078,Dronabinol,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:16129617,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,16129617,Cosyntropin,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:175805,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,175805,ropivacaine,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:175805,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,175805,ropivacaine,,DCDB,Unclear (Phase 2|Phase 3)
PubChemCID:5743,PubChemCID:175805,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,175805,ropivacaine,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:175805,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,175805,ropivacaine,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:178149,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,178149,Amrubicin,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:219090,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,219090,fosaprepitant,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:219090,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,219090,fosaprepitant,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:219090,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,219090,fosaprepitant,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:23724530,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,23724530,temsirolimus,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:23724530,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,23724530,temsirolimus,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:2375,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,2375,bicalutamide,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:2478,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,2478,Busulfan,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:25126798,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,25126798,INCB018424,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:27991,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,27991,Deamino Arginine Vasopressin,,DCDB,Unclear (Phase 2|Phase 3)
PubChemCID:5743,PubChemCID:3033521,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,3033521,pirarubicin,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:3062316,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,3062316,dasatinib,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:3084049,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,3084049,Hyaluronic Acid,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:3086654,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,3086654,AM84367,22035851,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:31378,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,31378,Fludrocortisone,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:3168,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,3168,Droperidol,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:3510,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,3510,Granisetron,22915657|,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:3826,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,3826,Ketorolac,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:3958,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,3958,Lorazepam,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:4168,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,4168,Metoclopramide,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:4212,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,4212,Mitoxantrone,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:42890,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,42890,Idarubicin,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:441281,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,441281,Prestwick_892,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:446541,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,446541,Mycophenolic Acid,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:456201,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,456201,Ketoconazole,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (Phase 0)
PubChemCID:5743,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,4595,Ondansetron,|21822913,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:46936256,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,46936256,10016-20-3,,DCDB,Unclear (Phase 2|Phase 3)
PubChemCID:5743,PubChemCID:5311,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5311,vorinostat,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:5311,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5311,vorinostat,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:5311,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5311,vorinostat,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:5311,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5311,vorinostat,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:5311128,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5311128,Goserelin,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:5329098,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5329098,Semaxinib,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:5330286,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5330286,2euf,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:5353562,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5353562,Dacarbazine,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:5362420,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5362420,verteporfin,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:5459174,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5459174,aplidine,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:5486971,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5486971,pregabalin,,DCDB,Unclear (NO inforamtion)
PubChemCID:5743,PubChemCID:5486971,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5486971,pregabalin,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:5785,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5785,CID 5785,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:5785,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5785,CID 5785,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:5790,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5790,Floxuridine,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:5790,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,5790,Floxuridine,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:60198,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,60198,exemestane,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:6037,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6037,Folic Acid,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:6167,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6167,Colchicine,,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:6442177,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6442177,everolimus,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:6442177,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6442177,everolimus,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:65628,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,65628,bendamustine,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:65628,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,65628,bendamustine,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:65628,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,65628,bendamustine,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:66644,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,66644,salicylhydroxamic acid,,DCDB,Unclear (Phase 2|Phase 3)
PubChemCID:5743,PubChemCID:6918251,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6918251,ofatumumab,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:6918251,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6918251,ofatumumab,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:6918554,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6918554,indacaterol,22035851,DCDB,Unclear (Phase 3)
PubChemCID:5743,PubChemCID:6918837,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6918837,panobinostat,,DCDB,Unclear (Phase 1)
PubChemCID:5743,PubChemCID:6918837,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6918837,panobinostat,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5743,PubChemCID:6918837,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6918837,panobinostat,,DCDB,Unclear (Phase 2)
PubChemCID:5743,PubChemCID:6918837,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,6918837,panobinostat,,DCDB,Unclear (Phase 4)
PubChemCID:5743,PubChemCID:9444,Drug-Drug,Drug,PubChemCID,5743,Dexamethasone,Drug,PubChemCID,9444,Azacitidine,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5746,PubChemCID:216239,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,216239,sorafenib,,DCDB,Unclear (Phase 1)
PubChemCID:5746,PubChemCID:216239,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,216239,sorafenib,,DCDB,Unclear (Phase 3)
PubChemCID:5746,PubChemCID:3108,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,3108,Dipyridamole,,DCDB,Unclear (Phase 2)
PubChemCID:5746,PubChemCID:31703,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,31703,Doxorubicin,19221875,DCDB,Synergistic (Preclinical)
PubChemCID:5746,PubChemCID:31703,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,31703,Doxorubicin,,DCDB,Unclear (Phase 1)
PubChemCID:5746,PubChemCID:31703,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,31703,Doxorubicin,,DCDB,Unclear (Phase 2)
PubChemCID:5746,PubChemCID:31703,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,31703,Doxorubicin,,DCDB,Unclear (Phase 3)
PubChemCID:5746,PubChemCID:3385,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,3385,Fluorouracil,,DCDB,Unclear (Phase 0)
PubChemCID:5746,PubChemCID:3385,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,3385,Fluorouracil,,DCDB,Unclear (Phase 1)
PubChemCID:5746,PubChemCID:3385,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,3385,Fluorouracil,,DCDB,Unclear (Phase 2)
PubChemCID:5746,PubChemCID:441203,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,441203,Cisplatin,,DCDB,Unclear (Phase 1)
PubChemCID:5746,PubChemCID:441203,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,441203,Cisplatin,,DCDB,Unclear (Phase 2)
PubChemCID:5746,PubChemCID:441203,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,441203,Cisplatin,,DCDB,Unclear (Phase 3)
PubChemCID:5746,PubChemCID:4604,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,4604,Oxonic Acid,19337733,DCDB,Antagonistic (Preclinical)
PubChemCID:5746,PubChemCID:54575,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,54575,Leucovorin,,DCDB,Unclear (Phase 2)
PubChemCID:5746,PubChemCID:60750,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,60750,gemcitabine,,DCDB,Unclear (Phase 2)
PubChemCID:5746,PubChemCID:60838,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,60838,irinotecan,,DCDB,Unclear (Phase 2)
PubChemCID:5746,PubChemCID:60953,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,60953,capecitabine,,DCDB,Unclear (Phase 2)
PubChemCID:5746,PubChemCID:6857599,Drug-Drug,Drug,PubChemCID,5746,Mitomycin,Drug,PubChemCID,6857599,oxaliplatin,,DCDB,Unclear (Phase 2)
PubChemCID:5754,PubChemCID:10631,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,10631,Medroxyprogesterone,,DCDB,Unclear (Phase 1)
PubChemCID:5754,PubChemCID:148124,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,148124,docetaxel,,DCDB,Unclear (Phase 3)
PubChemCID:5754,PubChemCID:16129617,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,16129617,Cosyntropin,,DCDB,Unclear (NO inforamtion)
PubChemCID:5754,PubChemCID:16129617,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,16129617,Cosyntropin,,DCDB,Unclear (Phase 4)
PubChemCID:5754,PubChemCID:16129672,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,16129672,Velosiline HM,,DCDB,Unclear (Phase 3)
PubChemCID:5754,PubChemCID:241903,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,241903,Vinblastine,,DCDB,Unclear (Phase 3)
PubChemCID:5754,PubChemCID:24774,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,24774,Vasopressins,,DCDB,Unclear (Phase 2)
PubChemCID:5754,PubChemCID:24774,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,24774,Vasopressins,,DCDB,Unclear (Phase 3)
PubChemCID:5754,PubChemCID:259331,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,259331,Estramustine,,DCDB,Unclear (Phase 3)
PubChemCID:5754,PubChemCID:29029,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,29029,Clindamycin,,DCDB,Unclear (Phase 2)
PubChemCID:5754,PubChemCID:31378,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,31378,Fludrocortisone,,DCDB,Unclear (Phase 3)
PubChemCID:5754,PubChemCID:3672,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,3672,Ibuprofen,,DCDB,Unclear (Phase 1)
PubChemCID:5754,PubChemCID:445647,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,445647,MolPort-027-950-906,,DCDB,Unclear (Phase 4)
PubChemCID:5754,PubChemCID:456201,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,456201,Ketoconazole,,DCDB,Unclear (Phase 2)
PubChemCID:5754,PubChemCID:456201,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,456201,Ketoconazole,,DCDB,Unclear (Phase 3)
PubChemCID:5754,PubChemCID:4868,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,4868,Polymyxin B,19192937|2161637,DCDB,null (Approved)
PubChemCID:5754,PubChemCID:5281021,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,5281021,CID 5281021,,DCDB,Unclear (Phase 2)
PubChemCID:5754,PubChemCID:5311054,Drug-Drug,Drug,PubChemCID,5754,Hydrocortisone,Drug,PubChemCID,5311054,Colistin,,DCDB,null (Approved)
