XID,category,NameSpace,ID,Name
GeneID:6470,Protein,GeneID,6470,SHMT1
GeneID:6472,Protein,GeneID,6472,SHMT2
GeneID:6502,Protein,GeneID,6502,SKP2
GeneID:65078,Protein,GeneID,65078,RTN4R
GeneID:6509,Protein,GeneID,6509,SLC1A4
GeneID:6513,Protein,GeneID,6513,SLC2A1
GeneID:6517,Protein,GeneID,6517,SLC2A4
GeneID:6528,Protein,GeneID,6528,SLC5A5
GeneID:6529,Protein,GeneID,6529,SLC6A1
GeneID:6530,Protein,GeneID,6530,SLC6A2
GeneID:6531,Protein,GeneID,6531,SLC6A3
GeneID:6532,Protein,GeneID,6532,SLC6A4
GeneID:653361,Protein,GeneID,653361,NCF1
GeneID:6535,Protein,GeneID,6535,SLC6A8
GeneID:6536,Protein,GeneID,6536,SLC6A9
GeneID:6541,Protein,GeneID,6541,SLC7A1
GeneID:6546,Protein,GeneID,6546,SLC8A1
GeneID:6548,Protein,GeneID,6548,SLC9A1
GeneID:6555,Protein,GeneID,6555,SLC10A2
GeneID:6557,Protein,GeneID,6557,SLC12A1
GeneID:6558,Protein,GeneID,6558,SLC12A2
GeneID:6559,Protein,GeneID,6559,SLC12A3
GeneID:6560,Protein,GeneID,6560,SLC12A4
GeneID:6566,Protein,GeneID,6566,SLC16A1
GeneID:6571,Protein,GeneID,6571,SLC18A2
GeneID:6583,Protein,GeneID,6583,SLC22A4
GeneID:6584,Protein,GeneID,6584,SLC22A5
GeneID:6608,Protein,GeneID,6608,SMO
GeneID:6609,Protein,GeneID,6609,SMPD1
GeneID:6610,Protein,GeneID,6610,SMPD2
GeneID:6616,Protein,GeneID,6616,SNAP25
GeneID:6623,Protein,GeneID,6623,SNCG
GeneID:6624,Protein,GeneID,6624,FSCN1
GeneID:6646,Protein,GeneID,6646,SOAT1
GeneID:6647,Protein,GeneID,6647,SOD1
GeneID:6652,Protein,GeneID,6652,SORD
GeneID:6693,Protein,GeneID,6693,SPN
GeneID:6696,Protein,GeneID,6696,SPP1
GeneID:6713,Protein,GeneID,6713,SQLE
GeneID:6714,Protein,GeneID,6714,SRC
GeneID:673,Protein,GeneID,673,BRAF
GeneID:675,Protein,GeneID,675,BRCA2
GeneID:6750,Protein,GeneID,6750,SST
GeneID:6751,Protein,GeneID,6751,SSTR1
GeneID:6752,Protein,GeneID,6752,SSTR2
GeneID:6753,Protein,GeneID,6753,SSTR3
GeneID:6755,Protein,GeneID,6755,SSTR5
GeneID:6768,Protein,GeneID,6768,ST14
GeneID:6772,Protein,GeneID,6772,STAT1
GeneID:6774,Protein,GeneID,6774,STAT3
GeneID:6777,Protein,GeneID,6777,STAT5B
GeneID:6785,Protein,GeneID,6785,ELOVL4
GeneID:6790,Protein,GeneID,6790,AURKA
GeneID:6795,Protein,GeneID,6795,AURKC
GeneID:683,Protein,GeneID,683,BST1
GeneID:6833,Protein,GeneID,6833,ABCC8
GeneID:6843,Protein,GeneID,6843,VAMP1
GeneID:6844,Protein,GeneID,6844,VAMP2
GeneID:6850,Protein,GeneID,6850,SYK
GeneID:6865,Protein,GeneID,6865,TACR2
GeneID:6868,Protein,GeneID,6868,ADAM17
GeneID:6869,Protein,GeneID,6869,TACR1
GeneID:6870,Protein,GeneID,6870,TACR3
GeneID:6900,Protein,GeneID,6900,CNTN2
GeneID:6915,Protein,GeneID,6915,TBXA2R
GeneID:6916,Protein,GeneID,6916,TBXAS1
GeneID:6927,Protein,GeneID,6927,HNF1A
GeneID:695,Protein,GeneID,695,BTK
GeneID:6997,Protein,GeneID,6997,TDGF1
GeneID:7009,Protein,GeneID,7009,TMBIM6
GeneID:7010,Protein,GeneID,7010,TEK
GeneID:7011,Protein,GeneID,7011,TEP1
GeneID:7015,Protein,GeneID,7015,TERT
GeneID:7037,Protein,GeneID,7037,TFRC
GeneID:7039,Protein,GeneID,7039,TGFA
GeneID:7040,Protein,GeneID,7040,TGFB1
GeneID:7042,Protein,GeneID,7042,TGFB2
GeneID:7046,Protein,GeneID,7046,TGFBR1
GeneID:7048,Protein,GeneID,7048,TGFBR2
GeneID:7052,Protein,GeneID,7052,TGM2
GeneID:7054,Protein,GeneID,7054,TH
GeneID:7056,Protein,GeneID,7056,THBD
GeneID:706,Protein,GeneID,706,TSPO
GeneID:7067,Protein,GeneID,7067,THRA
GeneID:7068,Protein,GeneID,7068,THRB
GeneID:7086,Protein,GeneID,7086,TKT
GeneID:7098,Protein,GeneID,7098,TLR3
GeneID:7099,Protein,GeneID,7099,TLR4
GeneID:7102,Protein,GeneID,7102,TSPAN7
GeneID:7113,Protein,GeneID,7113,TMPRSS2
GeneID:7124,Protein,GeneID,7124,TNF
GeneID:7125,Protein,GeneID,7125,TNNC2
GeneID:7133,Protein,GeneID,7133,TNFRSF1B
GeneID:7134,Protein,GeneID,7134,TNNC1
GeneID:7150,Protein,GeneID,7150,TOP1
GeneID:7153,Protein,GeneID,7153,TOP2A
GeneID:7155,Protein,GeneID,7155,TOP2B
GeneID:7157,Protein,GeneID,7157,TP53
GeneID:716,Protein,GeneID,716,C1S
GeneID:7162,Protein,GeneID,7162,TPBG
GeneID:7166,Protein,GeneID,7166,TPH1
GeneID:7173,Protein,GeneID,7173,TPO
GeneID:7174,Protein,GeneID,7174,TPP2
GeneID:718,Protein,GeneID,718,C3
GeneID:7184,Protein,GeneID,7184,HSP90B1
GeneID:7201,Protein,GeneID,7201,TRHR
GeneID:727,Protein,GeneID,727,C5
GeneID:7272,Protein,GeneID,7272,TTK
GeneID:7276,Protein,GeneID,7276,TTR
GeneID:7277,Protein,GeneID,7277,TUBA4A
GeneID:7283,Protein,GeneID,7283,TUBG1
GeneID:729230,Protein,GeneID,729230,CCR2
GeneID:7293,Protein,GeneID,7293,TNFRSF4
GeneID:7295,Protein,GeneID,7295,TXN
GeneID:7296,Protein,GeneID,7296,TXNRD1
GeneID:7298,Protein,GeneID,7298,TYMS
GeneID:7299,Protein,GeneID,7299,TYR
GeneID:7345,Protein,GeneID,7345,UCHL1
GeneID:7350,Protein,GeneID,7350,UCP1
GeneID:7351,Protein,GeneID,7351,UCP2
GeneID:7352,Protein,GeneID,7352,UCP3
GeneID:7357,Protein,GeneID,7357,UGCG
GeneID:7371,Protein,GeneID,7371,UCK2
GeneID:7376,Protein,GeneID,7376,NR1H2
GeneID:7412,Protein,GeneID,7412,VCAM1
GeneID:7417,Protein,GeneID,7417,VDAC2
GeneID:7419,Protein,GeneID,7419,VDAC3
GeneID:7421,Protein,GeneID,7421,VDR
GeneID:7422,Protein,GeneID,7422,VEGFA
GeneID:7423,Protein,GeneID,7423,VEGFB
GeneID:7433,Protein,GeneID,7433,VIPR1
GeneID:7442,Protein,GeneID,7442,TRPV1
GeneID:7450,Protein,GeneID,7450,VWF
GeneID:7465,Protein,GeneID,7465,WEE1
GeneID:7490,Protein,GeneID,7490,WT1
GeneID:7507,Protein,GeneID,7507,XPA
GeneID:7525,Protein,GeneID,7525,YES1
GeneID:759,Protein,GeneID,759,CA1
GeneID:760,Protein,GeneID,760,CA2
GeneID:761,Protein,GeneID,761,CA3
GeneID:762,Protein,GeneID,762,CA4
GeneID:763,Protein,GeneID,763,CA5A
GeneID:765,Protein,GeneID,765,CA6
GeneID:767,Protein,GeneID,767,CA8
GeneID:768,Protein,GeneID,768,CA9
GeneID:770,Protein,GeneID,770,CA11
GeneID:7705,Protein,GeneID,7705,ZNF146
GeneID:771,Protein,GeneID,771,CA12
GeneID:773,Protein,GeneID,773,CACNA1A
GeneID:774,Protein,GeneID,774,CACNA1B
GeneID:775,Protein,GeneID,775,CACNA1C
GeneID:7753,Protein,GeneID,7753,ZNF202
GeneID:776,Protein,GeneID,776,CACNA1D
GeneID:777,Protein,GeneID,777,CACNA1E
GeneID:778,Protein,GeneID,778,CACNA1F
GeneID:779,Protein,GeneID,779,CACNA1S
GeneID:780,Protein,GeneID,780,DDR1
GeneID:781,Protein,GeneID,781,CACNA2D1
GeneID:782,Protein,GeneID,782,CACNB1
GeneID:783,Protein,GeneID,783,CACNB2
GeneID:784,Protein,GeneID,784,CACNB3
GeneID:7846,Protein,GeneID,7846,TUBA1A
GeneID:785,Protein,GeneID,785,CACNB4
GeneID:7852,Protein,GeneID,7852,CXCR4
GeneID:788,Protein,GeneID,788,SLC25A20
GeneID:790,Protein,GeneID,790,CAD
GeneID:79001,Protein,GeneID,79001,VKORC1
GeneID:79054,Protein,GeneID,79054,TRPM8
GeneID:7915,Protein,GeneID,7915,ALDH5A1
GeneID:796,Protein,GeneID,796,CALCA
GeneID:799,Protein,GeneID,799,CALCR
GeneID:801,Protein,GeneID,801,CALM1
GeneID:8031,Protein,GeneID,8031,NCOA4
GeneID:8061,Protein,GeneID,8061,FOSL1
GeneID:81027,Protein,GeneID,81027,TUBB1
GeneID:811,Protein,GeneID,811,CALR
GeneID:8115,Protein,GeneID,8115,TCL1A
GeneID:81607,Protein,GeneID,81607,PVRL4
GeneID:8174,Protein,GeneID,8174,MADCAM1
GeneID:818,Protein,GeneID,818,CAMK2G
GeneID:819,Protein,GeneID,819,CAMLG
GeneID:8202,Protein,GeneID,8202,NCOA3
GeneID:8284,Protein,GeneID,8284,KDM5D
GeneID:834,Protein,GeneID,834,CASP1
GeneID:836,Protein,GeneID,836,CASP3
GeneID:8398,Protein,GeneID,8398,PLA2G6
GeneID:842,Protein,GeneID,842,CASP9
GeneID:8424,Protein,GeneID,8424,BBOX1
GeneID:8431,Protein,GeneID,8431,NR0B2
GeneID:846,Protein,GeneID,846,CASR
GeneID:84634,Protein,GeneID,84634,KISS1R
GeneID:84790,Protein,GeneID,84790,TUBA1C
GeneID:84876,Protein,GeneID,84876,ORAI1
GeneID:85007,Protein,GeneID,85007,PHYKPL
GeneID:8503,Protein,GeneID,8503,PIK3R3
GeneID:8566,Protein,GeneID,8566,PDXK
GeneID:857,Protein,GeneID,857,CAV1
GeneID:8581,Protein,GeneID,8581,LY6D
GeneID:8600,Protein,GeneID,8600,TNFSF11
GeneID:8639,Protein,GeneID,8639,AOC3
GeneID:8644,Protein,GeneID,8644,AKR1C3
GeneID:8647,Protein,GeneID,8647,ABCB11
GeneID:8648,Protein,GeneID,8648,NCOA1
GeneID:8654,Protein,GeneID,8654,PDE5A
GeneID:866,Protein,GeneID,866,SERPINA6
GeneID:8694,Protein,GeneID,8694,DGAT1
GeneID:8720,Protein,GeneID,8720,MBTPS1
GeneID:875,Protein,GeneID,875,CBS
GeneID:8795,Protein,GeneID,8795,TNFRSF10B
GeneID:8797,Protein,GeneID,8797,TNFRSF10A
GeneID:8801,Protein,GeneID,8801,SUCLG2
GeneID:8802,Protein,GeneID,8802,SUCLG1
GeneID:8803,Protein,GeneID,8803,SUCLA2
GeneID:8811,Protein,GeneID,8811,GALR2
GeneID:8829,Protein,GeneID,8829,NRP1
GeneID:883,Protein,GeneID,883,CCBL1
GeneID:8833,Protein,GeneID,8833,GMPS
GeneID:8836,Protein,GeneID,8836,GGH
GeneID:8837,Protein,GeneID,8837,CFLAR
GeneID:8841,Protein,GeneID,8841,HDAC3
GeneID:885,Protein,GeneID,885,CCK
GeneID:8854,Protein,GeneID,8854,ALDH1A2
GeneID:8856,Protein,GeneID,8856,NR1I2
GeneID:886,Protein,GeneID,886,CCKAR
GeneID:887,Protein,GeneID,887,CCKBR
GeneID:8877,Protein,GeneID,8877,SPHK1
GeneID:8879,Protein,GeneID,8879,SGPL1
GeneID:891,Protein,GeneID,891,CCNB1
GeneID:8912,Protein,GeneID,8912,CACNA1H
GeneID:8913,Protein,GeneID,8913,CACNA1G
GeneID:8942,Protein,GeneID,8942,KYNU
GeneID:8972,Protein,GeneID,8972,MGAM
GeneID:8974,Protein,GeneID,8974,P4HA2
GeneID:8985,Protein,GeneID,8985,PLOD3
GeneID:9039,Protein,GeneID,9039,UBA3
GeneID:9052,Protein,GeneID,9052,GPRC5A
GeneID:9054,Protein,GeneID,9054,NFS1
GeneID:9061,Protein,GeneID,9061,PAPSS1
GeneID:909,Protein,GeneID,909,CD1A
GeneID:9099,Protein,GeneID,9099,USP2
GeneID:9132,Protein,GeneID,9132,KCNQ4
GeneID:914,Protein,GeneID,914,CD2
GeneID:9146,Protein,GeneID,9146,HGS
GeneID:9152,Protein,GeneID,9152,SLC6A5
GeneID:916,Protein,GeneID,916,CD3E
GeneID:920,Protein,GeneID,920,CD4
GeneID:9212,Protein,GeneID,9212,AURKB
GeneID:9227,Protein,GeneID,9227,LRAT
GeneID:930,Protein,GeneID,930,CD19
GeneID:931,Protein,GeneID,931,MS4A1
GeneID:9311,Protein,GeneID,9311,ASIC3
GeneID:933,Protein,GeneID,933,CD22
GeneID:9356,Protein,GeneID,9356,SLC22A6
GeneID:9370,Protein,GeneID,9370,ADIPOQ
GeneID:94,Protein,GeneID,94,ACVRL1
GeneID:940,Protein,GeneID,940,CD28
GeneID:941,Protein,GeneID,941,CD80
GeneID:94121,Protein,GeneID,94121,SYTL4
GeneID:9415,Protein,GeneID,9415,FADS2
GeneID:942,Protein,GeneID,942,CD86
GeneID:943,Protein,GeneID,943,TNFRSF8
GeneID:9446,Protein,GeneID,9446,GSTO1
GeneID:945,Protein,GeneID,945,CD33
GeneID:949,Protein,GeneID,949,SCARB1
GeneID:9507,Protein,GeneID,9507,ADAMTS4
GeneID:9517,Protein,GeneID,9517,SPTLC2
GeneID:9518,Protein,GeneID,9518,GDF15
GeneID:9520,Protein,GeneID,9520,NPEPPS
GeneID:9536,Protein,GeneID,9536,PTGES
GeneID:9568,Protein,GeneID,9568,GABBR2
GeneID:958,Protein,GeneID,958,CD40
GeneID:959,Protein,GeneID,959,CD40LG
GeneID:960,Protein,GeneID,960,CD44
GeneID:961,Protein,GeneID,961,CD47
GeneID:9616,Protein,GeneID,9616,RNF7
GeneID:9641,Protein,GeneID,9641,IKBKE
GeneID:970,Protein,GeneID,970,CD70
GeneID:9734,Protein,GeneID,9734,HDAC9
GeneID:9759,Protein,GeneID,9759,HDAC4
GeneID:9817,Protein,GeneID,9817,KEAP1
GeneID:983,Protein,GeneID,983,CDK1
GeneID:993,Protein,GeneID,993,CDC25A
GeneID:994,Protein,GeneID,994,CDC25B
GeneID:995,Protein,GeneID,995,CDC25C
GeneID:9955,Protein,GeneID,9955,HS3ST3A1
GeneID:9962,Protein,GeneID,9962,SLC23A2
GeneID:9970,Protein,GeneID,9970,NR1I3
GeneID:9971,Protein,GeneID,9971,NR1H4
GeneID:9982,Protein,GeneID,9982,FGFBP1
GeneID:999,Protein,GeneID,999,CDH1
GeneID:9990,Protein,GeneID,9990,SLC12A6
GeneID:6392,Protein,GeneID,6392,SDHD
GeneID:6335,Protein,GeneID,6335,SCN9A
GeneID:3938,Protein,GeneID,3938,LCT
GeneID:93659,Protein,GeneID,93659,CGB5
GeneID:6715,Protein,GeneID,6715,SRD5A1
GeneID:1375,Protein,GeneID,1375,CPT1B
GeneID:3283,Protein,GeneID,3283,HSD3B1
GeneID:50940,Protein,GeneID,50940,PDE11A
GeneID:64805,Protein,GeneID,64805,P2RY12
GeneID:10266,Protein,GeneID,10266,RAMP2
GeneID:1592,Protein,GeneID,1592,CYP26A1
GeneID:23563,Protein,GeneID,23563,CHST5
GeneID:2939,Protein,GeneID,2939,GSTA2
GeneID:3284,Protein,GeneID,3284,HSD3B2
GeneID:59340,Protein,GeneID,59340,HRH4
GeneID:6716,Protein,GeneID,6716,SRD5A2
GeneID:8288,Protein,GeneID,8288,EPX
GeneID:8622,Protein,GeneID,8622,PDE8B
GeneID:51185,Protein,GeneID,51185,CRBN
GeneID:56934,Protein,GeneID,56934,CA10
GeneID:90134,Protein,GeneID,90134,KCNH7
GeneID:79896,Protein,GeneID,79896,THNSL1
GeneID:51752,Protein,GeneID,51752,ERAP1
GeneID:8001,Protein,GeneID,8001,GLRA3
GeneID:8484,Protein,GeneID,8484,GALR3
GeneID:9177,Protein,GeneID,9177,HTR3B
GeneID:9607,Protein,GeneID,9607,CARTPT
GeneID:10060,Protein,GeneID,10060,ABCC9
GeneID:101,Protein,GeneID,101,ADAM8
GeneID:10536,Protein,GeneID,10536,LEPREL2
GeneID:11255,Protein,GeneID,11255,HRH3
GeneID:119391,Protein,GeneID,119391,GSTO2
GeneID:146057,Protein,GeneID,146057,TTBK2
GeneID:221357,Protein,GeneID,221357,GSTA5
GeneID:246,Protein,GeneID,246,ALOX15
GeneID:2925,Protein,GeneID,2925,GRPR
GeneID:55214,Protein,GeneID,55214,LEPREL1
GeneID:7498,Protein,GeneID,7498,XDH
GeneID:7850,Protein,GeneID,7850,IL1R2
GeneID:7941,Protein,GeneID,7941,PLA2G7
GeneID:83464,Protein,GeneID,83464,APH1B
GeneID:8513,Protein,GeneID,8513,LIPF
GeneID:89832,Protein,GeneID,89832,CHRFAM7A
GeneID:8989,Protein,GeneID,8989,TRPA1
GeneID:6781,Protein,GeneID,6781,STC1
GeneID:11280,Protein,GeneID,11280,SCN11A
GeneID:9424,Protein,GeneID,9424,KCNK6
GeneID:3359,Protein,GeneID,3359,HTR3A
GeneID:786,Protein,GeneID,786,CACNG1
GeneID:8911,Protein,GeneID,8911,CACNA1I
GeneID:51311,Protein,GeneID,51311,TLR8
GeneID:1146,Protein,GeneID,1146,CHRNG
GeneID:10800,Protein,GeneID,10800,CYSLTR1
GeneID:23430,Protein,GeneID,23430,TPSD1
GeneID:3067,Protein,GeneID,3067,HDC
GeneID:6037,Protein,GeneID,6037,RNASE3
GeneID:80332,Protein,GeneID,80332,ADAM33
GeneID:9002,Protein,GeneID,9002,F2RL3
GeneID:9254,Protein,GeneID,9254,CACNA2D2
GeneID:412,Protein,GeneID,412,STS
GeneID:3061,Protein,GeneID,3061,HCRTR1
GeneID:3361,Protein,GeneID,3361,HTR5A
GeneID:438,Protein,GeneID,438,ASMT
GeneID:100996758,Protein,GeneID,100996758,LOC100996758
GeneID:101929889,Protein,GeneID,101929889,LOC101929889
GeneID:101930400,Protein,GeneID,101930400,LOC101930400
GeneID:5949,Protein,GeneID,5949,RBP3
GeneID:64146,Protein,GeneID,64146,PDF
GeneID:8722,Protein,GeneID,8722,CTSF
GeneID:84539,Protein,GeneID,84539,MCHR2
GeneID:284111,Protein,GeneID,284111,SLC13A5
GeneID:339896,Protein,GeneID,339896,GADL1
GeneID:3590,Protein,GeneID,3590,IL11RA
GeneID:57818,Protein,GeneID,57818,G6PC2
GeneID:128869,Protein,GeneID,128869,PIGU
GeneID:266629,Protein,GeneID,266629,SEC14L3
GeneID:27345,Protein,GeneID,27345,KCNMB4
GeneID:64849,Protein,GeneID,64849,SLC13A3
GeneID:9900,Protein,GeneID,9900,SV2A
GeneID:5149,Protein,GeneID,5149,PDE6H
GeneID:55799,Protein,GeneID,55799,CACNA2D3
GeneID:10400,Protein,GeneID,10400,PEMT
GeneID:51174,Protein,GeneID,51174,TUBD1
GeneID:51727,Protein,GeneID,51727,CMPK1
GeneID:6514,Protein,GeneID,6514,SLC2A2
GeneID:6754,Protein,GeneID,6754,SSTR4
GeneID:80736,Protein,GeneID,80736,SLC44A4
GeneID:2564,Protein,GeneID,2564,GABRE
GeneID:2568,Protein,GeneID,2568,GABRP
GeneID:3776,Protein,GeneID,3776,KCNK2
GeneID:203068,Protein,GeneID,203068,TUBB
GeneID:2880,Protein,GeneID,2880,GPX5
GeneID:51162,Protein,GeneID,51162,EGFL7
GeneID:338442,Protein,GeneID,338442,HCAR2
GeneID:8843,Protein,GeneID,8843,HCAR3
GeneID:27115,Protein,GeneID,27115,PDE7B
GeneID:51166,Protein,GeneID,51166,AADAT
GeneID:5137,Protein,GeneID,5137,PDE1C
GeneID:5150,Protein,GeneID,5150,PDE7A
GeneID:55867,Protein,GeneID,55867,SLC22A11
GeneID:56267,Protein,GeneID,56267,CCBL2
GeneID:83998,Protein,GeneID,83998,REG4
GeneID:84649,Protein,GeneID,84649,DGAT2
GeneID:9487,Protein,GeneID,9487,PIGL
GeneID:9718,Protein,GeneID,9718,ECE2
GeneID:56413,Protein,GeneID,56413,LTB4R2
GeneID:3249,Protein,GeneID,3249,HPN
GeneID:9963,Protein,GeneID,9963,SLC23A1
GeneID:2350,Protein,GeneID,2350,FOLR2
GeneID:151306,Protein,GeneID,151306,GPBAR1
GeneID:30814,Protein,GeneID,30814,PLA2G2E
GeneID:51477,Protein,GeneID,51477,ISYNA1
GeneID:55312,Protein,GeneID,55312,RFK
GeneID:55879,Protein,GeneID,55879,GABRQ
GeneID:55627,Protein,GeneID,55627,SMPD4
GeneID:79581,Protein,GeneID,79581,SLC52A2
GeneID:29881,Protein,GeneID,29881,NPC1L1
GeneID:6523,Protein,GeneID,6523,SLC5A1
GeneID:6524,Protein,GeneID,6524,SLC5A2
GeneID:10993,Protein,GeneID,10993,SDS
GeneID:139760,Protein,GeneID,139760,GPR119
GeneID:2864,Protein,GeneID,2864,FFAR1
GeneID:8869,Protein,GeneID,8869,ST3GAL5
GeneID:10003,Protein,GeneID,10003,NAALAD2
GeneID:140679,Protein,GeneID,140679,SLC32A1
GeneID:23428,Protein,GeneID,23428,SLC7A8
GeneID:57468,Protein,GeneID,57468,SLC12A5
GeneID:27094,Protein,GeneID,27094,KCNMB3
GeneID:51305,Protein,GeneID,51305,KCNK9
GeneID:56670,Protein,GeneID,56670,SUCNR1
GeneID:54884,Protein,GeneID,54884,RETSAT
GeneID:10242,Protein,GeneID,10242,KCNMB2
GeneID:285313,Protein,GeneID,285313,IGSF10
GeneID:6718,Protein,GeneID,6718,AKR1D1
GeneID:9058,Protein,GeneID,9058,SLC13A2
GeneID:9376,Protein,GeneID,9376,SLC22A8
GeneID:121642,Protein,GeneID,121642,ALKBH2
GeneID:23632,Protein,GeneID,23632,CA14
GeneID:51380,Protein,GeneID,51380,CSAD
GeneID:8630,Protein,GeneID,8630,HSD17B6
GeneID:23541,Protein,GeneID,23541,SEC14L2
GeneID:23657,Protein,GeneID,23657,SLC7A11
GeneID:64902,Protein,GeneID,64902,AGXT2
GeneID:6898,Protein,GeneID,6898,TAT
GeneID:680,Protein,GeneID,680,BRS3
GeneID:8140,Protein,GeneID,8140,SLC7A5
GeneID:94027,Protein,GeneID,94027,CGB7
GeneID:94115,Protein,GeneID,94115,CGB8
GeneID:79676,Protein,GeneID,79676,OGFOD2
GeneID:11096,Protein,GeneID,11096,ADAMTS5
GeneID:11202,Protein,GeneID,11202,KLK8
GeneID:162514,Protein,GeneID,162514,TRPV3
GeneID:360203,Protein,GeneID,360203,GLT6D1
GeneID:261729,Protein,GeneID,261729,STEAP2
GeneID:81285,Protein,GeneID,81285,OR51E2
GeneID:55163,Protein,GeneID,55163,PNPO
GeneID:5918,Protein,GeneID,5918,RARRES1
GeneID:8973,Protein,GeneID,8973,CHRNA6
GeneID:8838,Protein,GeneID,8838,WISP3
GeneID:116444,Protein,GeneID,116444,GRIN3B
GeneID:51091,Protein,GeneID,51091,SEPSECS
GeneID:1145,Protein,GeneID,1145,CHRNE
GeneID:27032,Protein,GeneID,27032,ATP2C1
GeneID:50632,Protein,GeneID,50632,CALY
GeneID:9407,Protein,GeneID,9407,TMPRSS11D
GeneID:64122,Protein,GeneID,64122,FN3K
GeneID:55800,Protein,GeneID,55800,SCN3B
MeSH:D002405,Disease,MeSH,D002405,"Catheterization, Central Venous"
MeSH:D059345,Disease,MeSH,D059345,Cerebral Small Vessel Diseases
MeSH:D013587,Disease,MeSH,D013587,Syphilis
MeSH:D013706,Disease,MeSH,D013706,Temporomandibular Joint Dysfunction Syndrome
MeSH:D033581,Disease,MeSH,D033581,Stem Cell Transplantation
MeSH:D011693,Disease,MeSH,D011693,Purpura
MeSH:D011843,Disease,MeSH,D011843,Radiculopathy
MeSH:D059411,Disease,MeSH,D059411,Lower Urinary Tract Symptoms
MeSH:D006487,Disease,MeSH,D006487,Hemostasis
MeSH:D008796,Disease,MeSH,D008796,Metrorrhagia
MeSH:D056650,Disease,MeSH,D056650,Vulvodynia
MeSH:D010599,Disease,MeSH,D010599,Pharmacokinetics
MeSH:D046290,Disease,MeSH,D046290,"Liver Abscess, Pyogenic"
MeSH:D059413,Disease,MeSH,D059413,Intraabdominal Infections
MeSH:D001762,Disease,MeSH,D001762,Blepharitis
MeSH:D014277,Disease,MeSH,D014277,Trigeminal Neuralgia
MeSH:D014526,Disease,MeSH,D014526,Urethritis
MeSH:D013716,Disease,MeSH,D013716,Tennis Elbow
MeSH:D051298,Disease,MeSH,D051298,Post-Traumatic Headache
MeSH:D001759,Disease,MeSH,D001759,Blastomycosis
MeSH:D013211,Disease,MeSH,D013211,Staphylococcus aureus
MeSH:D046628,Disease,MeSH,D046628,Sphincter of Oddi Dysfunction
MeSH:D006726,Disease,MeSH,D006726,Hordeolum
MeSH:D058387,Disease,MeSH,D058387,Candidemia
MeSH:D010963,Disease,MeSH,D010963,Plasmodium falciparum
MeSH:D000768,Disease,MeSH,D000768,"Anesthesia, General"
MeSH:D002585,Disease,MeSH,D002585,Cesarean Section
MeSH:D011292,Disease,MeSH,D011292,Premedication
MeSH:D015878,Disease,MeSH,D015878,Mydriasis
MeSH:D019148,Disease,MeSH,D019148,Neuromuscular Blockade
MeSH:D060825,Disease,MeSH,D060825,Mild Cognitive Impairment
MeSH:D000762,Disease,MeSH,D000762,Anesthesia Recovery Period
MeSH:D019644,Disease,MeSH,D019644,"Arthroplasty, Replacement, Hip"
MeSH:D019645,Disease,MeSH,D019645,"Arthroplasty, Replacement, Knee"
MeSH:D001660,Disease,MeSH,D001660,Biliary Tract Diseases
MeSH:D021501,Disease,MeSH,D021501,Flank Pain
MeSH:D059350,Disease,MeSH,D059350,Chronic Pain
MeSH:D059787,Disease,MeSH,D059787,Acute Pain
MeSH:D005499,Disease,MeSH,D005499,Folliculitis
MeSH:D013224,Disease,MeSH,D013224,Status Asthmaticus
MeSH:D002771,Disease,MeSH,D002771,Cholera
MeSH:D010032,Disease,MeSH,D010032,Otitis Externa
MeSH:D009980,Disease,MeSH,D009980,Influenza A virus
MeSH:D002062,Disease,MeSH,D002062,Bursitis
MeSH:D059549,Disease,MeSH,D059549,Anterior Cruciate Ligament Reconstruction
MeSH:D061865,Disease,MeSH,D061865,Hemorrhoidectomy
MeSH:D011550,Disease,MeSH,D011550,Pseudomonas aeruginosa
MeSH:D014184,Disease,MeSH,D014184,"Transplantation, Homologous"
MeSH:D018273,Disease,MeSH,D018273,"Carcinoma, Islet Cell"
MeSH:D007044,Disease,MeSH,D007044,Hysterectomy
MeSH:D003113,Disease,MeSH,D003113,Colonoscopy
MeSH:D056833,Disease,MeSH,D056833,Central Serous Chorioretinopathy
MeSH:D057873,Disease,MeSH,D057873,Peri-Implantitis
MeSH:D004347,Disease,MeSH,D004347,Drug Interactions
MeSH:D015817,Disease,MeSH,D015817,Eye Infections
MeSH:D009382,Disease,MeSH,D009382,"Neoplasms, Unknown Primary"
MeSH:D006328,Disease,MeSH,D006328,Cardiac Catheterization
MeSH:D009667,Disease,MeSH,D009667,"Nose Deformities, Acquired"
MeSH:D022125,Disease,MeSH,D022125,Lacerations
MeSH:D014068,Disease,MeSH,D014068,Tonsillectomy
MeSH:D016058,Disease,MeSH,D016058,"Analgesia, Patient-Controlled"
MeSH:D006805,Disease,MeSH,D006805,Human Experimentation
MeSH:D009349,Disease,MeSH,D009349,Nematode Infections
MeSH:D012520,Disease,MeSH,D012520,Sarcoptes scabiei
MeSH:D000031,Disease,MeSH,D000031,"Abortion, Septic"
MeSH:D000030,Disease,MeSH,D000030,"Abortion, Missed"
MeSH:D007828,Disease,MeSH,D007828,Laryngoscopy
MeSH:D019701,Disease,MeSH,D019701,"Hepatitis D, Chronic"
MeSH:D003004,Disease,MeSH,D003004,Clonorchis sinensis
MeSH:D013129,Disease,MeSH,D013129,Spinal Puncture
